person_age,person_gender,person_education,person_income,loan_amnt,loan_int_rate,credit_score,previous_loan_defaults_on_file,loan_status,person_home_ownership_MORTGAGE,person_home_ownership_OWN,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
32.0,1,1,77546.0,10000.0,12.69,617,1,0,0,0,0,1,0,0,0,0
29.0,1,1,91182.0,8000.0,12.99,636,1,0,1,0,0,0,0,1,0,0
29.0,0,1,91214.0,4200.0,5.42,639,1,0,1,0,0,0,0,1,0,0
30.0,0,3,77577.0,10000.0,11.99,697,0,0,0,0,1,0,0,0,0,0
28.0,0,3,77797.0,10000.0,11.66,555,1,0,0,0,0,0,1,0,0,0
28.0,0,4,77969.0,10000.0,10.65,699,1,0,0,0,1,0,0,0,0,0
31.0,1,5,90760.0,13800.0,11.01,694,1,0,1,0,0,0,0,1,0,0
29.0,0,4,90934.0,8000.0,5.42,654,1,0,1,0,0,0,0,1,0,0
31.0,0,3,91145.0,3000.0,8.49,557,1,0,1,0,0,0,0,0,0,1
29.0,0,1,78431.0,10000.0,8.94,624,0,0,0,0,0,0,0,1,0,0
29.0,1,3,90995.0,9000.0,11.01,666,1,0,1,0,0,0,0,0,1,0
32.0,1,1,91113.0,5000.0,11.49,630,1,0,1,0,0,0,0,0,1,0
28.0,0,2,78535.0,10000.0,13.48,671,0,0,0,0,0,0,0,0,1,0
33.0,0,3,90983.0,10000.0,10.99,584,1,0,1,0,1,0,0,0,0,0
32.0,1,2,90789.0,16000.0,13.49,637,0,0,1,0,0,0,0,0,0,1
31.0,1,2,79023.0,10000.0,7.66,697,0,0,0,0,0,0,0,1,0,0
30.0,1,3,91146.0,5000.0,11.01,663,0,0,1,0,0,0,0,0,1,0
35.0,0,3,71866.0,10000.0,13.49,644,0,1,0,0,0,0,0,0,1,0
30.0,0,2,78938.0,10000.0,14.27,705,1,0,0,0,0,1,0,0,0,0
29.0,1,2,90915.0,5000.0,15.62,575,1,0,0,1,0,1,0,0,0,0
33.0,0,2,79137.0,10000.0,11.99,647,1,0,0,0,0,0,0,1,0,0
27.0,0,2,90731.0,16000.0,16.89,546,1,0,0,1,0,0,0,0,1,0
29.0,0,4,91273.0,8000.0,11.99,590,1,0,1,0,0,0,0,0,1,0
31.0,1,2,91075.0,2500.0,12.99,688,1,0,1,0,0,0,1,0,0,0
30.0,1,1,79281.0,10000.0,12.73,651,1,0,0,0,0,0,0,0,1,0
27.0,1,1,71714.0,4000.0,5.42,643,0,1,1,0,0,0,0,1,0,0
28.0,1,3,78631.0,10000.0,14.96,659,1,0,0,0,0,0,0,0,0,1
28.0,1,4,79245.0,10000.0,7.88,571,0,0,0,0,0,0,0,0,1,0
27.0,1,1,80269.0,10000.0,7.9,667,0,0,0,0,0,0,0,0,0,1
35.0,1,1,91040.0,10000.0,7.29,564,1,0,1,0,0,1,0,0,0,0
29.0,0,2,80183.0,10000.0,7.9,636,1,0,0,0,0,0,0,0,0,1
28.0,0,3,80144.0,10000.0,7.9,577,1,0,0,0,0,0,0,0,0,1
32.0,1,2,79971.0,10000.0,11.71,557,1,0,0,0,0,0,0,1,0,0
33.0,1,3,80731.0,10000.0,10.95,613,1,0,0,0,0,0,0,0,0,1
35.0,0,3,90855.0,9000.0,5.79,652,1,0,1,0,1,0,0,0,0,0
31.0,1,1,90997.0,12000.0,7.29,675,0,0,1,0,0,1,0,0,0,0
29.0,1,3,91031.0,16950.0,10.37,638,1,0,1,0,0,1,0,0,0,0
27.0,1,1,90992.0,10000.0,11.01,610,1,0,1,0,0,0,1,0,0,0
30.0,0,3,81561.0,10000.0,11.01,676,0,0,0,0,1,0,0,0,0,0
35.0,1,3,82080.0,10000.0,10.65,654,1,0,0,0,0,0,0,1,0,0
28.0,0,1,71509.0,20000.0,14.91,681,0,1,1,0,0,0,0,1,0,0
29.0,0,2,82509.0,10000.0,14.27,605,1,0,0,0,0,0,0,0,1,0
32.0,1,1,75621.0,10000.0,17.27,627,0,1,0,0,0,0,0,0,0,1
29.0,1,3,82783.0,10000.0,10.65,689,1,0,0,0,0,0,0,1,0,0
34.0,1,4,91173.0,20000.0,13.06,555,1,0,1,0,0,0,1,0,0,0
34.0,1,3,91007.0,8000.0,5.42,674,1,0,1,0,0,0,0,0,0,1
30.0,1,3,82934.0,10000.0,10.75,545,1,0,0,0,0,0,0,0,1,0
27.0,1,2,82764.0,10000.0,11.01,598,0,0,0,0,1,0,0,0,0,0
34.0,0,3,90685.0,10000.0,11.11,660,1,0,1,0,0,0,0,1,0,0
28.0,1,2,83188.0,10000.0,11.01,644,0,0,0,0,0,0,0,0,1,0
29.0,0,1,83330.0,10000.0,12.53,583,1,0,0,0,0,0,0,0,0,1
30.0,0,2,83607.0,10000.0,7.88,635,0,0,0,0,0,0,0,0,0,1
29.0,0,3,90940.0,10000.0,5.42,647,1,0,1,0,0,0,0,1,0,0
34.0,1,2,83978.0,10000.0,12.18,676,0,0,0,0,0,0,0,0,1,0
30.0,0,2,91255.0,15000.0,12.98,682,0,0,1,0,0,0,1,0,0,0
33.0,1,1,91273.0,12000.0,5.42,698,0,0,1,0,0,0,0,0,1,0
27.0,1,4,85021.0,10000.0,10.65,639,0,0,0,0,0,0,0,1,0,0
29.0,0,3,91066.0,6125.0,11.01,591,1,0,1,0,0,1,0,0,0,0
28.0,1,2,83977.0,15000.0,6.54,654,0,1,1,0,0,1,0,0,0,0
31.0,1,3,85020.0,10000.0,11.01,676,1,0,0,0,0,0,0,0,1,0
33.0,0,1,91174.0,17000.0,6.54,660,0,0,0,1,0,0,1,0,0,0
29.0,0,3,85142.0,10000.0,11.01,680,0,0,0,0,0,0,1,0,0,0
35.0,0,4,85033.0,10000.0,13.98,672,1,0,0,0,0,0,1,0,0,0
27.0,0,3,90930.0,10000.0,5.79,610,1,0,1,0,0,0,0,1,0,0
32.0,1,2,91052.0,5000.0,12.61,556,1,0,1,0,0,1,0,0,0,0
35.0,0,2,85290.0,10000.0,16.45,689,1,0,0,0,0,0,0,0,0,1
28.0,0,3,84814.0,10000.0,13.48,680,1,0,0,0,0,0,0,1,0,0
28.0,0,2,90739.0,16000.0,6.17,548,1,0,1,0,0,0,1,0,0,0
27.0,1,1,84887.0,10000.0,10.99,562,0,0,0,0,0,1,0,0,0,0
35.0,1,2,85567.0,10000.0,6.62,663,0,0,0,0,0,1,0,0,0,0
30.0,0,4,90952.0,10000.0,7.88,573,1,0,0,1,0,1,0,0,0,0
30.0,1,4,91081.0,8000.0,7.14,548,1,0,1,0,0,0,0,0,1,0
32.0,1,3,91203.0,10000.0,10.38,625,0,0,1,0,0,0,0,0,0,1
29.0,0,3,91063.0,4000.0,10.75,637,0,0,1,0,0,0,0,0,1,0
27.0,1,3,85965.0,10000.0,12.53,607,1,0,0,0,0,0,0,1,0,0
33.0,1,1,90962.0,10000.0,7.88,640,1,0,1,0,0,0,0,1,0,0
30.0,0,5,91056.0,15000.0,7.88,744,1,0,1,0,0,0,0,1,0,0
29.0,1,1,71504.0,3000.0,17.19,517,0,1,1,0,0,0,0,1,0,0
29.0,0,4,86738.0,10000.0,13.57,683,0,0,0,0,0,0,0,1,0,0
29.0,1,2,90873.0,12000.0,7.51,649,0,0,0,1,0,0,1,0,0,0
33.0,0,1,90766.0,12000.0,11.01,598,1,0,1,0,0,0,0,1,0,0
31.0,1,3,90871.0,12000.0,10.38,604,0,0,1,0,0,1,0,0,0,0
30.0,0,3,91069.0,21000.0,14.35,659,0,0,1,0,0,0,1,0,0,0
30.0,0,1,80242.0,10000.0,14.83,604,0,1,0,0,0,1,0,0,0,0
30.0,0,1,87194.0,10000.0,9.99,619,1,0,0,0,1,0,0,0,0,0
34.0,1,5,87246.0,10000.0,7.51,650,1,0,0,0,0,0,1,0,0,0
28.0,1,4,90745.0,10500.0,11.01,589,1,0,1,0,0,0,1,0,0,0
27.0,1,2,91053.0,4000.0,11.49,689,0,0,1,0,0,0,0,0,0,1
34.0,1,4,90637.0,6000.0,7.51,706,1,0,1,0,1,0,0,0,0,0
28.0,0,1,80123.0,10000.0,15.7,627,0,1,0,0,1,0,0,0,0,0
27.0,1,3,91138.0,25000.0,13.85,615,1,0,0,1,0,0,1,0,0,0
29.0,1,3,91394.0,4200.0,10.99,570,1,0,1,0,0,0,1,0,0,0
28.0,1,3,83520.0,25000.0,19.41,675,0,1,1,0,1,0,0,0,0,0
34.0,1,2,88526.0,10000.0,11.11,648,1,0,0,0,0,0,0,0,1,0
32.0,0,2,88804.0,10000.0,8.59,645,1,0,0,0,1,0,0,0,0,0
32.0,1,2,90865.0,20000.0,16.45,633,1,0,1,0,0,0,0,0,0,1
28.0,1,3,91172.0,9600.0,10.62,604,1,0,1,0,1,0,0,0,0,0
28.0,1,1,90070.0,10000.0,11.71,544,1,0,0,0,0,0,1,0,0,0
33.0,1,3,89597.0,10000.0,11.01,643,0,0,0,0,0,0,1,0,0,0
33.0,1,2,90548.0,10000.0,16.89,668,0,0,0,0,0,0,1,0,0,0
27.0,0,3,90730.0,20150.0,11.36,665,1,0,1,0,0,0,0,0,1,0
33.0,0,4,90998.0,10000.0,11.01,683,1,0,0,0,0,0,1,0,0,0
28.0,1,1,90965.0,10000.0,7.9,666,0,0,0,0,0,0,0,0,0,1
35.0,0,2,91002.0,25000.0,10.99,683,0,0,0,1,0,0,0,1,0,0
27.0,1,2,91054.0,8500.0,17.19,589,0,0,1,0,0,0,1,0,0,0
29.0,1,2,90953.0,14400.0,13.92,685,0,0,1,0,1,0,0,0,0,0
32.0,1,2,91017.0,22000.0,13.92,654,1,0,1,0,0,0,0,0,1,0
32.0,1,2,91216.0,10000.0,7.29,707,1,0,0,0,0,0,1,0,0,0
32.0,0,3,91266.0,2000.0,15.65,632,0,0,1,0,0,1,0,0,0,0
30.0,0,2,91170.0,10000.0,7.29,575,1,0,0,0,0,0,1,0,0,0
27.0,0,2,90871.0,10000.0,9.63,636,0,0,0,0,0,1,0,0,0,0
34.0,1,3,91278.0,10000.0,10.0,693,1,0,0,0,0,0,0,0,1,0
27.0,1,4,90991.0,23200.0,11.01,704,1,0,1,0,0,0,1,0,0,0
34.0,1,3,71472.0,12000.0,20.0,624,0,1,1,0,0,0,0,1,0,0
32.0,1,1,91059.0,15000.0,13.57,628,1,0,1,0,0,0,0,0,1,0
31.0,1,3,90804.0,15600.0,11.83,676,1,0,1,0,0,0,0,0,0,1
30.0,0,1,91178.0,15000.0,11.48,605,1,0,1,0,0,0,0,0,0,1
28.0,1,3,91351.0,20000.0,12.18,685,0,0,1,0,0,0,0,1,0,0
28.0,1,3,90802.0,6000.0,11.48,669,1,0,1,0,0,0,1,0,0,0
27.0,0,3,90659.0,18000.0,13.57,625,1,0,1,0,0,0,0,0,1,0
31.0,0,4,90982.0,10000.0,13.47,616,1,0,0,0,0,0,0,1,0,0
28.0,1,2,91421.0,9800.0,11.01,670,0,0,1,0,0,0,0,1,0,0
29.0,1,3,90587.0,10000.0,11.48,607,1,0,1,0,1,0,0,0,0,0
28.0,0,3,93789.0,10000.0,9.2,673,1,0,0,0,0,0,0,0,1,0
31.0,0,2,73726.0,10000.0,16.49,633,0,1,0,0,0,0,0,1,0,0
31.0,0,4,91283.0,8000.0,18.21,580,0,0,1,0,0,0,0,0,0,1
34.0,0,2,91029.0,8400.0,11.01,592,0,0,1,0,1,0,0,0,0,0
29.0,1,3,91076.0,12000.0,9.63,648,1,0,1,0,0,0,0,1,0,0
32.0,1,4,91097.0,10000.0,11.89,646,0,0,1,0,0,1,0,0,0,0
31.0,0,3,95154.0,10000.0,11.41,688,1,0,0,0,0,1,0,0,0,0
35.0,1,2,95446.0,10000.0,7.51,557,1,0,0,0,0,0,0,1,0,0
33.0,0,3,90887.0,4000.0,14.11,687,0,0,1,0,0,0,0,0,0,1
28.0,1,1,90908.0,10000.0,12.21,624,0,0,1,0,0,0,0,0,0,1
28.0,0,1,96260.0,10000.0,7.66,661,1,0,0,0,0,0,0,1,0,0
29.0,0,3,97036.0,10000.0,17.27,675,0,0,0,0,0,1,0,0,0,0
30.0,1,1,83579.0,8500.0,11.01,597,0,1,1,0,0,0,1,0,0,0
34.0,1,2,96944.0,10000.0,9.91,658,0,0,0,0,1,0,0,0,0,0
28.0,0,2,91064.0,7200.0,15.05,678,1,0,0,0,0,0,0,0,0,1
31.0,0,2,90973.0,20000.0,14.74,663,0,0,1,0,0,1,0,0,0,0
31.0,1,2,96995.0,10000.0,11.01,587,0,0,0,0,0,0,0,0,1,0
27.0,1,1,90999.0,6000.0,13.47,653,1,0,0,1,0,0,1,0,0,0
27.0,1,2,91024.0,4200.0,9.32,602,1,0,1,0,0,1,0,0,0,0
27.0,1,3,91221.0,8000.0,10.95,644,1,0,1,0,0,0,0,0,0,1
33.0,0,3,91403.0,15000.0,12.21,684,1,0,1,0,0,0,1,0,0,0
34.0,0,2,90967.0,6500.0,9.38,659,1,0,1,0,1,0,0,0,0,0
31.0,0,3,96689.0,10000.0,7.66,668,1,0,0,0,0,0,0,0,0,1
27.0,1,2,90652.0,3900.0,10.51,589,1,0,1,0,0,0,1,0,0,0
27.0,0,2,71500.0,7500.0,15.07,671,0,1,1,0,0,0,0,1,0,0
28.0,0,1,91151.0,15250.0,11.34,669,1,0,1,0,0,0,0,0,0,1
33.0,1,3,91127.0,6000.0,7.68,673,1,0,0,1,0,0,0,0,1,0
29.0,1,1,91053.0,3000.0,9.45,482,1,0,1,0,0,0,0,0,1,0
30.0,1,1,83468.0,14000.0,10.14,669,0,1,1,0,1,0,0,0,0,0
31.0,0,2,96650.0,10000.0,8.59,647,1,0,0,0,0,0,1,0,0,0
27.0,1,2,90818.0,21000.0,15.2,686,1,0,1,0,0,1,0,0,0,0
27.0,1,3,90699.0,7500.0,8.38,687,1,0,0,1,0,0,1,0,0,0
29.0,1,2,83709.0,25000.0,12.8,674,0,1,1,0,0,0,1,0,0,0
27.0,0,3,97057.0,10000.0,15.2,553,1,0,0,0,0,0,0,0,1,0
35.0,0,1,90882.0,5000.0,8.7,491,1,0,1,0,0,0,0,0,1,0
35.0,0,1,97051.0,10000.0,7.51,653,1,0,0,0,0,1,0,0,0,0
30.0,1,1,98411.0,10000.0,6.91,612,1,0,0,0,0,0,0,0,0,1
27.0,0,3,91098.0,18050.0,10.0,674,1,0,1,0,0,0,0,1,0,0
32.0,0,3,91310.0,15000.0,11.58,637,1,0,1,0,0,1,0,0,0,0
27.0,0,3,91614.0,6000.0,7.74,672,1,0,1,0,0,0,0,1,0,0
27.0,1,2,91568.0,9000.0,7.9,710,0,0,1,0,0,1,0,0,0,0
28.0,1,2,91594.0,3500.0,14.91,671,1,0,1,0,0,1,0,0,0,0
35.0,0,3,92012.0,22000.0,9.88,535,1,0,1,0,0,0,1,0,0,0
29.0,1,3,100669.0,10000.0,11.99,709,0,0,0,0,0,1,0,0,0,0
27.0,1,1,91827.0,25000.0,13.61,670,0,0,1,0,0,0,0,0,1,0
28.0,1,3,100756.0,10000.0,11.86,650,0,0,0,0,1,0,0,0,0,0
28.0,1,4,80215.0,10000.0,15.33,644,0,1,0,0,0,0,0,1,0,0
27.0,1,5,91743.0,10000.0,8.94,714,0,0,1,0,0,0,0,1,0,0
30.0,0,1,91700.0,10000.0,13.48,620,1,0,1,0,0,0,1,0,0,0
33.0,0,2,91554.0,22000.0,10.25,639,1,0,1,0,0,1,0,0,0,0
27.0,1,1,94400.0,10000.0,13.85,671,0,1,0,0,0,0,0,0,0,1
29.0,1,2,72707.0,9600.0,13.67,647,0,1,1,0,0,0,0,1,0,0
27.0,1,3,91865.0,4000.0,9.32,690,1,0,1,0,1,0,0,0,0,0
33.0,0,4,94545.0,10000.0,13.06,692,0,1,0,0,0,0,1,0,0,0
30.0,0,3,72622.0,17000.0,16.89,656,0,1,1,0,0,0,0,1,0,0
29.0,1,3,92297.0,8000.0,10.74,675,0,0,0,1,0,0,0,0,0,1
32.0,0,1,102380.0,10000.0,9.88,602,1,0,0,0,1,0,0,0,0,0
33.0,0,4,102904.0,10000.0,8.0,617,1,0,0,0,0,1,0,0,0,0
27.0,1,2,103294.0,10000.0,10.51,615,1,0,0,0,0,0,0,0,1,0
29.0,1,1,92281.0,28000.0,16.77,630,0,0,0,1,0,0,0,1,0,0
33.0,0,3,103124.0,10000.0,11.01,692,1,0,0,0,0,0,0,0,1,0
30.0,1,3,102952.0,10000.0,6.62,718,1,0,0,0,0,0,1,0,0,0
27.0,1,2,92287.0,6400.0,10.65,661,1,0,1,0,0,1,0,0,0,0
28.0,1,3,84667.0,9000.0,5.42,569,0,1,1,0,1,0,0,0,0,0
34.0,1,2,103238.0,10000.0,12.87,616,1,0,0,0,0,0,1,0,0,0
30.0,1,4,102873.0,10000.0,13.16,655,1,0,0,0,1,0,0,0,0,0
27.0,0,1,92241.0,12000.0,11.01,577,0,0,1,0,1,0,0,0,0,0
35.0,1,3,92618.0,10000.0,5.42,717,1,0,1,0,0,0,0,0,1,0
30.0,1,3,92330.0,6250.0,7.88,485,1,0,1,0,0,0,1,0,0,0
27.0,1,3,103278.0,10000.0,9.99,615,1,0,0,0,0,0,0,1,0,0
27.0,0,2,92341.0,10000.0,10.99,507,1,0,1,0,1,0,0,0,0,0
29.0,1,2,106820.0,10000.0,7.51,601,1,0,0,0,0,0,1,0,0,0
27.0,1,2,106576.0,10000.0,7.51,656,0,0,0,0,0,0,0,0,0,1
31.0,0,2,107494.0,10000.0,10.99,594,1,0,0,0,0,0,0,0,0,1
27.0,1,2,108839.0,10000.0,10.0,477,1,0,0,0,0,1,0,0,0,0
34.0,0,3,84934.0,17000.0,11.14,668,0,1,1,0,1,0,0,0,0,0
31.0,1,3,94540.0,10000.0,14.27,709,0,1,0,0,0,1,0,0,0,0
27.0,1,2,109343.0,10000.0,14.27,631,1,0,0,0,0,0,0,0,0,1
30.0,1,2,92280.0,12000.0,11.14,678,0,0,1,0,0,0,1,0,0,0
29.0,0,2,92401.0,4800.0,6.99,628,0,0,1,0,0,0,0,1,0,0
30.0,0,1,92647.0,3200.0,8.49,639,1,0,1,0,0,0,1,0,0,0
29.0,1,2,92495.0,20000.0,6.91,596,1,0,1,0,0,1,0,0,0,0
33.0,0,3,92200.0,10400.0,7.66,634,1,0,1,0,0,0,0,1,0,0
27.0,0,3,108806.0,10000.0,7.49,700,0,0,0,0,0,0,1,0,0,0
30.0,0,3,108963.0,10000.0,15.62,540,1,0,0,0,0,0,0,0,1,0
30.0,1,4,92770.0,12000.0,6.54,624,1,0,1,0,0,0,0,1,0,0
27.0,1,4,108756.0,10000.0,7.66,714,1,0,0,0,1,0,0,0,0,0
28.0,0,2,93198.0,10000.0,12.42,660,1,0,1,0,0,0,0,1,0,0
29.0,0,3,92695.0,13475.0,8.94,694,1,0,1,0,0,1,0,0,0,0
32.0,1,3,109180.0,10000.0,11.12,613,1,0,0,0,1,0,0,0,0,0
29.0,1,1,92685.0,17600.0,13.16,670,0,0,1,0,0,0,1,0,0,0
30.0,0,2,108698.0,10000.0,14.18,646,1,0,0,0,0,1,0,0,0,0
27.0,0,4,93149.0,17000.0,12.42,711,0,0,1,0,1,0,0,0,0,0
27.0,1,4,73354.0,3025.0,10.99,608,0,1,1,0,0,0,0,1,0,0
27.0,0,2,93126.0,5000.0,11.49,632,1,0,1,0,0,1,0,0,0,0
29.0,0,2,93101.0,2400.0,9.62,675,1,0,0,1,0,0,0,0,0,1
27.0,1,2,85957.0,20000.0,20.0,676,0,1,1,0,0,1,0,0,0,0
28.0,1,2,93391.0,1800.0,12.18,520,1,0,1,0,0,1,0,0,0,0
31.0,0,2,93032.0,10000.0,14.65,688,0,0,1,0,0,0,0,0,0,1
32.0,0,1,93452.0,10000.0,16.77,677,1,0,1,0,0,1,0,0,0,0
30.0,1,1,97022.0,10000.0,12.21,513,0,1,0,0,1,0,0,0,0,0
31.0,1,1,93699.0,6000.0,12.69,689,0,0,1,0,0,0,1,0,0,0
27.0,1,4,93356.0,4900.0,6.03,624,1,0,1,0,0,1,0,0,0,0
28.0,0,2,93232.0,2600.0,11.71,654,1,0,1,0,1,0,0,0,0,0
29.0,1,3,112553.0,10000.0,11.14,637,1,0,0,0,0,0,1,0,0,0
33.0,0,2,93336.0,12000.0,7.29,620,0,0,1,0,0,0,0,0,1,0
27.0,1,1,93664.0,18500.0,11.11,605,0,0,1,0,0,0,0,0,0,1
34.0,1,3,114918.0,10000.0,9.99,666,1,0,0,0,0,0,0,1,0,0
30.0,1,4,93066.0,8000.0,7.14,672,1,0,1,0,1,0,0,0,0,0
35.0,0,1,73413.0,25000.0,16.82,638,0,1,1,0,0,0,0,1,0,0
29.0,1,2,114875.0,10000.0,10.38,648,1,0,0,0,0,0,0,0,1,0
29.0,0,1,93265.0,5000.0,7.14,623,1,0,1,0,0,0,0,0,1,0
30.0,1,4,93432.0,1500.0,6.39,707,0,0,1,0,1,0,0,0,0,0
30.0,1,4,93256.0,25000.0,12.18,675,0,0,1,0,0,0,0,0,1,0
27.0,0,2,86096.0,5000.0,17.39,584,0,1,0,1,0,0,0,0,0,1
27.0,1,2,123043.0,10150.0,11.01,595,1,0,0,0,0,0,1,0,0,0
28.0,0,2,93024.0,15000.0,12.21,628,1,0,1,0,0,0,0,0,1,0
27.0,1,2,176255.0,10175.0,12.99,657,0,1,0,0,0,0,0,0,0,1
35.0,0,1,93302.0,5900.0,5.99,604,0,0,1,0,0,0,1,0,0,0
29.0,0,2,53492.0,10200.0,10.2,603,1,0,0,0,0,1,0,0,0,0
27.0,0,3,93548.0,23700.0,6.17,670,1,0,1,0,0,0,0,0,1,0
27.0,0,2,58772.0,10200.0,10.38,659,1,0,0,0,0,0,0,1,0,0
28.0,0,3,66239.0,10200.0,16.89,688,0,1,0,0,0,0,0,1,0,0
29.0,1,1,93670.0,21600.0,13.85,706,0,0,1,0,0,0,1,0,0,0
28.0,1,4,109181.0,10200.0,8.9,699,0,0,0,0,0,0,0,0,1,0
35.0,1,3,93909.0,7500.0,11.03,724,0,0,1,0,0,1,0,0,0,0
30.0,0,2,93874.0,3000.0,7.74,618,1,0,1,0,0,0,1,0,0,0
29.0,1,4,93932.0,1000.0,7.37,646,0,0,0,1,0,1,0,0,0,0
31.0,1,3,26054.0,11000.0,8.59,570,0,1,0,0,0,0,0,1,0,0
29.0,0,3,87034.0,10000.0,14.27,657,0,1,1,0,0,0,0,0,1,0
28.0,1,1,93780.0,8000.0,8.49,649,1,0,0,1,0,1,0,0,0,0
32.0,0,3,93905.0,13000.0,11.01,602,0,0,1,0,0,0,0,0,1,0
30.0,1,4,93947.0,9000.0,7.88,676,1,0,1,0,1,0,0,0,0,0
27.0,1,3,37141.0,11000.0,9.91,660,0,1,0,0,1,0,0,0,0,0
28.0,1,3,93870.0,15000.0,16.63,685,0,0,1,0,0,0,0,0,1,0
28.0,1,3,87217.0,25000.0,20.0,725,0,1,1,0,0,0,0,0,1,0
33.0,1,1,39778.0,11000.0,6.99,616,0,1,0,0,0,1,0,0,0,0
31.0,0,3,94349.0,16250.0,10.99,613,1,0,1,0,1,0,0,0,0,0
29.0,1,2,94670.0,18000.0,6.62,583,0,0,1,0,0,0,0,0,1,0
33.0,1,3,94506.0,3200.0,13.49,691,0,0,1,0,0,0,0,1,0,0
29.0,1,2,43025.0,11000.0,8.59,667,0,1,0,0,0,0,0,1,0,0
33.0,1,3,94643.0,20000.0,15.96,623,1,0,1,0,0,0,0,1,0,0
28.0,0,2,94803.0,19700.0,7.9,544,1,0,1,0,0,0,1,0,0,0
28.0,1,4,94872.0,10000.0,9.91,680,1,0,1,0,0,0,1,0,0,0
27.0,0,3,145163.0,11050.0,12.69,615,1,0,0,0,1,0,0,0,0,0
31.0,1,1,87353.0,9000.0,15.96,692,0,1,1,0,0,1,0,0,0,0
30.0,0,1,94434.0,26000.0,15.96,629,0,0,1,0,0,0,0,0,0,1
28.0,0,1,94139.0,12000.0,10.99,596,1,0,1,0,0,0,0,1,0,0
27.0,0,2,47666.0,11100.0,11.01,605,0,1,0,0,1,0,0,0,0,0
27.0,0,2,74204.0,13000.0,8.49,543,0,1,1,0,0,0,0,1,0,0
28.0,0,4,94377.0,5000.0,12.99,692,0,0,1,0,0,0,1,0,0,0
32.0,1,2,94687.0,8000.0,6.99,634,0,0,1,0,1,0,0,0,0,0
29.0,1,3,87440.0,12000.0,15.62,656,0,1,1,0,1,0,0,0,0,0
35.0,1,2,94460.0,9450.0,10.99,609,1,0,1,0,0,0,1,0,0,0
29.0,0,2,94502.0,9600.0,11.01,681,1,0,1,0,0,0,0,0,1,0
32.0,1,1,61304.0,11100.0,10.59,631,1,0,0,0,0,0,1,0,0,0
31.0,0,4,91065.0,11100.0,6.03,610,1,0,0,0,0,0,1,0,0,0
27.0,0,3,94706.0,15275.0,16.89,690,0,0,1,0,0,0,0,0,0,1
33.0,1,5,41697.0,11175.0,14.96,603,0,1,0,0,1,0,0,0,0,0
30.0,0,2,38129.0,11200.0,11.99,681,0,1,0,0,0,1,0,0,0,0
33.0,0,3,94375.0,10000.0,11.01,709,1,0,1,0,0,0,0,0,0,1
34.0,0,3,41252.0,11200.0,12.21,652,0,1,0,0,0,0,0,0,0,1
28.0,1,3,94541.0,12000.0,5.79,571,1,0,1,0,1,0,0,0,0,0
31.0,0,3,43161.0,11200.0,13.23,630,0,1,0,0,1,0,0,0,0,0
29.0,1,2,43300.0,11200.0,9.99,667,0,1,0,0,0,0,0,1,0,0
33.0,1,3,43124.0,11200.0,10.36,639,0,1,0,0,0,0,0,1,0,0
31.0,0,2,43140.0,11200.0,11.12,691,0,1,0,0,0,0,0,1,0,0
27.0,1,3,94948.0,5000.0,5.42,599,1,0,1,0,0,0,1,0,0,0
30.0,1,4,94446.0,20000.0,11.11,618,0,0,1,0,0,1,0,0,0,0
31.0,0,2,94676.0,5000.0,5.79,641,1,0,1,0,0,0,1,0,0,0
29.0,1,1,94449.0,14400.0,11.01,681,0,0,0,1,0,0,0,0,0,1
28.0,0,2,94616.0,13000.0,11.01,664,1,0,1,0,0,0,1,0,0,0
31.0,0,3,94863.0,8000.0,10.0,625,1,0,1,0,0,0,0,0,0,1
35.0,0,5,94691.0,10000.0,6.54,671,1,0,1,0,1,0,0,0,0,0
27.0,0,1,94740.0,7000.0,9.62,652,1,0,1,0,0,0,0,1,0,0
28.0,0,3,94189.0,5250.0,5.79,600,0,0,0,1,0,0,0,1,0,0
30.0,1,2,94713.0,10800.0,10.36,655,1,0,1,0,0,1,0,0,0,0
33.0,1,2,55509.0,11200.0,5.79,674,0,0,0,0,1,0,0,0,0,0
31.0,1,2,56216.0,11200.0,14.27,674,1,0,0,0,1,0,0,0,0,0
28.0,0,3,56672.0,11200.0,13.48,689,0,0,0,0,0,0,0,1,0,0
27.0,1,4,87414.0,5000.0,11.86,553,0,1,1,0,0,0,0,0,1,0
27.0,0,1,94359.0,12000.0,15.58,601,1,0,0,1,0,0,0,1,0,0
31.0,0,3,58757.0,11200.0,11.01,565,1,0,0,0,0,1,0,0,0,0
28.0,1,3,58677.0,11200.0,14.26,635,1,0,0,0,0,0,0,0,1,0
32.0,0,2,94627.0,5400.0,7.88,642,1,0,1,0,1,0,0,0,0,0
30.0,0,4,57242.0,11200.0,13.98,535,0,1,0,0,0,1,0,0,0,0
33.0,0,4,67299.0,11200.0,17.49,667,0,0,0,0,0,1,0,0,0,0
35.0,1,3,48827.0,11325.0,15.96,687,1,0,0,1,0,0,0,0,1,0
29.0,1,3,95103.0,10000.0,12.73,603,1,0,1,0,0,0,0,0,0,1
29.0,1,2,73174.0,11200.0,14.22,586,0,0,0,0,0,0,0,0,0,1
27.0,1,2,94614.0,6000.0,12.18,601,1,0,0,1,0,0,0,0,0,1
